observation_id,keyword_id,alias_group_id,source,lens,location,language,network,window_start,window_end,precision_mode,raw_text,value_low,value_high,three_month_change,yoy_change,competition,competition_index,bid_low,bid_high,currency,state,pulled_on,run_id,source_file,source_row
ob_001923,kw_001899,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Low,21,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,982
ob_001924,kw_001900,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,983
ob_001925,kw_001901,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,12,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,984
ob_001926,kw_001902,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,985
ob_001927,kw_001903,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,986
ob_001928,kw_001904,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,987
ob_001929,kw_001905,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,988
ob_001930,kw_001906,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,989
ob_001931,kw_001907,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,64,2.46,6.4,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,990
ob_001932,kw_001908,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,991
ob_001933,kw_001909,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,992
ob_001934,kw_001910,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,993
ob_001935,kw_001911,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,994
ob_001936,kw_001912,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,995
ob_001937,kw_001913,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,996
ob_001938,kw_001914,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,997
ob_001939,kw_001915,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,82,7.38,14.85,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,998
ob_001940,kw_001916,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,999
ob_001941,kw_001917,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1000
ob_001942,kw_001918,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1001
ob_001943,kw_001919,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1002
ob_001944,kw_001920,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Medium,50,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1003
ob_001945,kw_001921,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1004
ob_001946,kw_001922,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1005
ob_001947,kw_001923,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1006
ob_001948,kw_001924,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,0,Medium,56,5.77,27.04,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1007
ob_001949,kw_001925,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1008
ob_001950,kw_001926,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1009
ob_001951,kw_001927,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1010
ob_001952,kw_001928,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1011
ob_001953,kw_001929,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,17,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1012
ob_001954,kw_001930,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1013
ob_001955,kw_001931,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1014
ob_001956,kw_001932,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1015
ob_001957,kw_001933,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1016
ob_001958,kw_001934,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Medium,43,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1017
ob_001959,kw_001935,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1018
ob_001960,kw_001936,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1019
ob_001961,kw_001937,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1020
ob_001962,kw_001938,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1021
ob_001963,kw_001939,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,4.13,14.22,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1022
ob_001964,kw_001940,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1023
ob_001965,kw_001941,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1024
ob_001966,kw_001942,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1025
ob_001967,kw_001943,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1026
ob_001968,kw_001944,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,9,Low,28,1.3,7.45,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1027
ob_001969,kw_001945,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1028
ob_001970,kw_001946,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1029
ob_001971,kw_001947,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1030
ob_001972,kw_001948,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1031
ob_001973,kw_001949,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,0,Low,19,8.03,24.03,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1032
ob_001974,kw_001950,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,-1,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1033
ob_001975,kw_001951,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1034
ob_001976,kw_001952,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,1,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1035
ob_001977,kw_001953,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1036
ob_001978,kw_001954,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1037
ob_001979,kw_001955,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,53,2.65,6.63,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1038
ob_001980,kw_001956,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1039
ob_001981,kw_001957,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1040
ob_001982,kw_001958,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1041
ob_001983,kw_001959,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1042
ob_001984,kw_001960,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1043
ob_001985,kw_001961,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1044
ob_001986,kw_001962,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1045
ob_001987,kw_001963,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1046
ob_001988,kw_001964,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1047
ob_001989,kw_001965,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1048
ob_001990,kw_001966,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Medium,57,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1049
ob_001991,kw_001967,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,16.45,27.32,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1050
ob_001992,kw_001968,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1051
ob_001993,kw_001969,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1052
ob_001994,kw_001970,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1053
ob_001995,kw_001971,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1054
ob_001996,kw_001972,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1055
ob_001997,kw_001973,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1056
ob_001998,kw_001974,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,65,5.71,18.96,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1057
ob_001999,kw_001975,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,23,3.09,39.81,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1058
ob_002000,kw_001976,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1059
ob_002001,kw_001977,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1060
ob_002002,kw_001978,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1061
ob_002003,kw_001979,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1062
ob_002004,kw_001980,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1063
ob_002005,kw_001981,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1064
ob_002006,kw_001982,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1065
ob_002007,kw_001983,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1066
ob_002008,kw_001984,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,25,5.61,21.47,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1067
ob_002009,kw_001985,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1068
ob_002010,kw_001986,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,29,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1069
ob_002011,kw_001987,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1070
ob_002012,kw_001988,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1071
ob_002013,kw_001989,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1072
ob_002014,kw_001990,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1073
ob_002015,kw_001991,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,0,Medium,43,5.09,55.58,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1074
ob_002016,kw_001992,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,-1,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1075
ob_002017,kw_001993,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1076
ob_002018,kw_001994,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1077
ob_002019,kw_001995,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1078
ob_002020,kw_001996,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1079
ob_002021,kw_001997,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1080
ob_002022,kw_001998,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1081
ob_002023,kw_001999,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1082
ob_002024,kw_002000,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,22,5.57,10.42,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1083
ob_002025,kw_002001,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1084
ob_002026,kw_002002,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1085
ob_002027,kw_002003,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1086
ob_002028,kw_002004,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1087
ob_002029,kw_002005,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1088
ob_002030,kw_002006,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,86,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1089
ob_002031,kw_002007,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1090
ob_002032,kw_002008,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1091
ob_002033,kw_002009,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1092
ob_002034,kw_002010,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1093
ob_002035,kw_002011,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1094
ob_002036,kw_002012,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,18,3.98,8.13,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1095
ob_002037,kw_002013,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,75,6.7,20.75,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-03-booking-systems.csv,1096
