export_id,query,query_norm,clicks,impressions,ctr,position,cluster_id,scope,level,completeness,truncated,window_start,window_end,reporting_country,search_type,filter_type,filter_value,source_file
gsc-3m-all,what is the difference between 90-ball bingo and 75-ball bingo?,what is the difference between 90-ball bingo and 75-ball bingo?,0,1,0,11,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what rugby is on tnt sports,what rugby is on tnt sports,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what should i consider before buying a pub?,what should i consider before buying a pub?,0,1,0,1,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what time does it finish,what time does it finish,0,1,0,4,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what would fit better,what would fit better,0,1,0,3,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what’s the go-to vodka drink at major festivals?,what’s the go-to vodka drink at major festivals?,0,1,0,5,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,what’s the hourly rate,what’s the hourly rate,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when are the next rugby internationals,when are the next rugby internationals,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when are the next rugby union internationals,when are the next rugby union internationals,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when black friday,when black friday,0,1,0,3,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when is beer day,when is beer day,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when is cask ale week,when is cask ale week,0,1,0,3,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when is macmillan coffee morning 2026,when is macmillan coffee morning 2026,0,1,0,3,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when is national alcohol day 2026,when is national alcohol day 2026,0,1,0,6,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when is national pub day,when is national pub day,0,1,0,9,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,when to hire a fractional marketing director,when to hire a fractional marketing director,0,1,0,2,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,which bingo site has the clearest instructions for first-time players?,which bingo site has the clearest instructions for first-time players?,0,1,0,11,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,which charity should i host a coffee morning for?,which charity should i host a coffee morning for?,0,1,0,75,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,which pub company offers the best support for new licensees?,which pub company offers the best support for new licensees?,0,1,0,8,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,world alcohol day 2026,world alcohol day 2026,0,1,0,11,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,would you recommend star pubs for a first-time operator?,would you recommend star pubs for a first-time operator?,0,1,0,11,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,yes cost,yes cost,0,1,0,1,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-all,yes please.,yes please.,0,1,0,4,,property,query,named-subset,false,2026-06-07,2026-09-06,GB,web,none,,raw/gsc-3m-all/Queries.csv
gsc-3m-q-cl_0004,pub marketing,pub marketing,0,266,0,22.16,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,social media marketing for pubs,social media marketing for pubs,0,213,0,16.56,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub marketing agency,pub marketing agency,0,171,0,20.31,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,instagram for pubs,instagram for pubs,0,95,0,16.22,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,content creation for pubs,content creation for pubs,0,93,0,12.33,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,paid social for pubs,paid social for pubs,0,93,0,10.32,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,instagram services for pubs,instagram services for pubs,0,84,0,16.51,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,marketing agency for pubs,marketing agency for pubs,0,82,0,30.16,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,digital marketing for pubs,digital marketing for pubs,0,74,0,34.68,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub advertising,pub advertising,0,73,0,38.71,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,content creation services for pubs,content creation services for pubs,0,69,0,6.01,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,facebook services for pubs,facebook services for pubs,0,63,0,13.71,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,instagram marketing for pubs,instagram marketing for pubs,0,51,0,8.35,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,paid social services for pubs,paid social services for pubs,0,38,0,5.34,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,social video for pubs,social video for pubs,0,37,0,27.38,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,social video services for pubs,social video services for pubs,0,37,0,26.32,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,facebook for pubs,facebook for pubs,0,24,0,19.12,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,bar social media marketing,bar social media marketing,0,16,0,22.31,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,rugby pub marketing,rugby pub marketing,0,15,0,15.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub marketing ideas,pub marketing ideas,0,12,0,17.08,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub branding agency,pub branding agency,0,8,0,32.75,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub digital marketing agency,pub digital marketing agency,0,6,0,48,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,marketing ideas for pubs,marketing ideas for pubs,0,3,0,40.33,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub advertising ideas,pub advertising ideas,0,3,0,11.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub marketing southampton,pub marketing southampton,0,3,0,92.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,marketing for pubs,marketing for pubs,0,2,0,44.5,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,hospitality marketing content surrey,hospitality marketing content surrey,0,1,0,63,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,pub marketing plan,pub marketing plan,0,1,0,24,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0004,social media marketing for bars,social media marketing for bars,0,1,0,51,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub|bar|hospitality)\b.{0,25}\b(marketing|advertising|agency)|(marketing|advertising|instagram|facebook|content creation|paid social|social video)\b.{0,12}\bfor (pubs|bars))",raw/gsc-3m-q-cl_0004/Queries.csv
gsc-3m-q-cl_0007,quiz night ideas,quiz night ideas,5,154,0.0325,6,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz ideas,pub quiz ideas,2,62,0.0323,9.6,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,themed quiz nights,themed quiz nights,1,38,0.0263,13.24,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz ideas,quiz ideas,1,27,0.037,9.11,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz rounds ideas,pub quiz rounds ideas,1,13,0.0769,19.46,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz format ideas,quiz format ideas,1,12,0.0833,9,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz formats,pub quiz formats,1,11,0.0909,4.73,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,ideas for pub quiz rounds,ideas for pub quiz rounds,1,9,0.1111,20,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz theme ideas,pub quiz theme ideas,1,7,0.1429,8,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night format,quiz night format,1,5,0.2,3,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz event ideas,quiz event ideas,0,64,0,11.92,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz format,pub quiz format,0,37,0,7.11,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz round ideas,pub quiz round ideas,0,24,0,13.5,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz topics,pub quiz topics,0,22,0,6.5,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz formats,quiz formats,0,19,0,9.74,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night themes,quiz night themes,0,17,0,7.59,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,how to run a quiz night,how to run a quiz night,0,16,0,12.56,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,fun ideas for quiz nights,fun ideas for quiz nights,0,10,0,13.2,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night decorations,quiz night decorations,0,8,0,11.62,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz bonus round,pub quiz bonus round,0,7,0,25,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night round ideas,quiz night round ideas,0,7,0,12.71,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz nights ideas,quiz nights ideas,0,7,0,7.29,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz rounds,quiz rounds,0,7,0,3.57,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz theme ideas,quiz theme ideas,0,7,0,32.14,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,what is a quiz night,what is a quiz night,0,7,0,27.43,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,ideas for quiz rounds,ideas for quiz rounds,0,5,0,9.2,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz rounds,pub quiz rounds,0,4,0,6.25,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night categories,quiz night categories,0,4,0,42.25,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,quiz night rounds,quiz night rounds,0,4,0,15.75,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,themed quiz ideas,themed quiz ideas,0,4,0,9.75,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,best pub quiz rounds,best pub quiz rounds,0,3,0,15.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,fun quiz night,fun quiz night,0,3,0,50.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,how long do quiz nights go for,how long do quiz nights go for,0,3,0,11.33,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,how to host a quiz night,how to host a quiz night,0,3,0,12,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,how to organise a quiz night,how to organise a quiz night,0,3,0,42.67,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
gsc-3m-q-cl_0007,pub quiz prize ideas,pub quiz prize ideas,0,3,0,29.33,,query-filter,query,named-subset,false,2026-06-07,2026-09-06,GB,web,query,"+(?i)((pub )?quiz\b.{0,25}\b(night|round|format|question|answer|topic|scoring|prize|rule|idea)|picture round|quiz night)",raw/gsc-3m-q-cl_0007/Queries.csv
